Courier Status,Category,0,Qty
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Western Dress,0,1
Cancelled,Western Dress,0,0
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Western Dress,0,1
Shipped,Set,0,1
Unshipped,kurta,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Bottom,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Cancelled,kurta,0,0
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Top,0,1
Shipped,Set,0,1
Shipped,Top,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Cancelled,Set,0,0
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Western Dress,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Unshipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Top,0,1
Shipped,kurta,0,2
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Top,0,2
Shipped,Western Dress,0,1
Shipped,kurta,0,1
Shipped,Top,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Cancelled,Set,0,0
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Bottom,0,1
Cancelled,Set,0,0
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Top,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Cancelled,kurta,0,0
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Top,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Top,0,1
Shipped,kurta,0,1
Shipped,Top,0,1
Shipped,Western Dress,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Set,0,1
Cancelled,Top,0,0
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Top,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Ethnic Dress,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Western Dress,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Top,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Western Dress,0,1
Shipped,Western Dress,0,1
Shipped,Top,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Western Dress,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Top,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,kurta,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Shipped,Set,0,1
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
Cancelled,kurta,0,0
